Time,190-AT1001-AirTemp_(C),990-PC-1206A-H1,990-PC-1206B-H2,990-PC-1207-H1,990-PT-1254A_(barg),990-PT-1254B_(barg),990-PT-1254C_(barg),990-PSHL-1250,990-LT-1281_(mm),990-LT-1282_(mm),990-LT-1283_(mm),990-PT-1259_(barg),190-ZSL-1203,190-ZSH-1203,190-ZSI-1203,190-ZT-1203_(%),990-PT-1279_(barg),190-ZSL-1204,190-ZSH-1204,190-ZSI-1204,190-ZT-1204_(%)
2020.04.21 05:52:33.024,8,,,,,,,,,,,,,,,,,,,,
2020.04.21 05:53:32.023,,,,,183.5458069,,,,,,,,,,,,,,,,
2020.04.21 05:53:33.029,8.100000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 05:53:46.023,,,,,,,,,,,,187.8057709,,,,,,,,,
2020.04.21 05:53:47.025,,,,,,,,,,,,,,,,,190.1416473,,,,
2020.04.21 05:53:51.017,,,,,,183.5158539,,,,,,,,,,,,,,,
2020.04.21 05:54:33.035,8.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 05:54:38.018,,,,,,,183.3661194,,,,,,,,,,,,,,
2020.04.21 05:55:17.014,,,,,,,,,,,,188.0453491,,,,,,,,,
2020.04.21 05:55:36.022,,,,,,,,,,,,,,,,,190.3587646,,,,
2020.04.21 05:56:51.022,,,,,,,,,,,,188.2699585,,,,,,,,,
2020.04.21 05:57:22.030,,,,,,,,,,,,,,,,,190.553421,,,,
2020.04.21 05:57:55.027,,,,,183.6206665,,,,,,,,,,,,,,,,
2020.04.21 05:58:08.028,,,,,,183.5907135,,,,,,,,,,,,,,,
2020.04.21 05:58:24.021,,,,,,,,,,,,188.5020447,,,,,,,,,
2020.04.21 05:58:50.017,,,,,,,183.440979,,,,,,,,,,,,,,
2020.04.21 05:59:05.028,,,,,,,,,,,,,,,,,190.7480774,,,,
2020.04.21 05:59:56.035,,,,,,,,,,,,188.7416229,,,,,,,,,
2020.04.21 06:00:50.027,,,,,,,,,,,,,,,,,190.9202728,,,,
2020.04.21 06:01:28.033,,,,,,,,,,,,188.9812012,,,,,,,,,
2020.04.21 06:01:50.036,,,,,183.6955414,,,,,,,,,,,,,,,,
2020.04.21 06:02:00.028,,,,,,183.6655884,,,,,,,,,,,,,,,
2020.04.21 06:02:03.041,8.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:02:23.038,,,,,,,,,,,,,,,,,191.1074371,,,,
2020.04.21 06:02:52.037,,,,,,,183.5158539,,,,,,,,,,,,,,
2020.04.21 06:02:59.035,,,,,,,,,,,,189.2132874,,,,,,,,,
2020.04.21 06:04:08.045,,,,,,,,,,,,,,,,,191.2946167,,,,
2020.04.21 06:04:31.026,,,,,,,,,,,,189.4528656,,,,,,,,,
2020.04.21 06:05:27.036,,,,,183.770401,,,,,,,,,,,,,,,,
2020.04.21 06:05:53.038,,,,,,183.7479401,,,,,,,,,,,,,,,
2020.04.21 06:05:54.042,,,,,,,,,,,,,,,,,191.4967499,,,,
2020.04.21 06:06:06.025,,,,,,,,,,,,189.6849518,,,,,,,,,
2020.04.21 06:06:41.040,,,,,,,183.5907135,,,,,,,,,,,,,,
2020.04.21 06:07:33.146,8.399999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:07:40.048,,,,,,,,,,,,189.92453,,,,,,,,,
2020.04.21 06:07:56.047,,,,,,,,,,,,,,,,,191.6764374,,,,
2020.04.21 06:09:10.047,,,,,,,,,,,,190.1641083,,,,,,,,,
2020.04.21 06:09:33.052,8.5,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:09:38.039,,,,,183.8527527,,,,,,,,,,,,,,,,
2020.04.21 06:09:39.049,,,,,,,,,,,,,,,,,191.8561249,,,,
2020.04.21 06:10:22.045,,,,,,183.8228149,,,,,,,,,,,,,,,
2020.04.21 06:10:42.049,,,,,,,,,,,,190.4036865,,,,,,,,,
2020.04.21 06:10:53.049,,,,,,,183.6580963,,,,,,,,,,,,,,
2020.04.21 06:11:20.051,,,,,,,,,,,,,,,,,192.0208282,,,,
2020.04.21 06:12:14.043,,,,,,,,,,,,190.6282959,,,,,,,,,
2020.04.21 06:12:55.052,,,,,,,,,,,,,,,,,192.2079926,,,,
2020.04.21 06:13:38.032,,,,,,,,,,,,190.875351,,,,,,,,,
2020.04.21 06:14:03.065,8.600000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:14:39.022,,,,,,,,,,,,,,,,,192.410141,,,,
2020.04.21 06:14:49.049,,,,,183.9201355,,,,,,,,,,,,,,,,
2020.04.21 06:14:55.040,,,,,,183.8901978,,,,,,,,,,,,,,,
2020.04.21 06:15:03.074,8.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:15:10.047,,,,,,,,,,,,191.1074371,,,,,,,,,
2020.04.21 06:15:23.057,,,,,,,183.7254791,,,,,,,,,,,,,,
2020.04.21 06:16:20.058,,,,,,,,,,,,,,,,,192.6122894,,,,
2020.04.21 06:16:37.056,,,,,,,,,,,,191.3395386,,,,,,,,,
2020.04.21 06:17:03.075,8.600000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:18:04.059,,,,,,,,,,,,,,,,,192.8069458,,,,
2020.04.21 06:18:09.060,,,,,,,,,,,,191.5716248,,,,,,,,,
2020.04.21 06:19:16.064,,,,,183.9875183,,,,,,,,,,,,,,,,
2020.04.21 06:19:29.051,,,,,,183.9575653,,,,,,,,,,,,,,,
2020.04.21 06:19:46.066,,,,,,,,,,,,191.7962341,,,,,,,,,
2020.04.21 06:19:51.061,,,,,,,183.800354,,,,,,,,,,193.009079,,,,
2020.04.21 06:20:33.082,8.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:21:20.062,,,,,,,,,,,,192.0208282,,,,,,,,,
2020.04.21 06:21:30.062,,,,,,,,,,,,,,,,,193.2336884,,,,
2020.04.21 06:21:33.085,8.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:22:56.070,,,,,,,,,,,,192.2454376,,,,,,,,,
2020.04.21 06:23:03.005,8.899999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:23:17.068,,,,,,,,,,,,,,,,,193.4358368,,,,
2020.04.21 06:23:26.071,,,,,184.0623932,,,,,,,,,,,,,,,,
2020.04.21 06:23:46.069,,,,,,184.0324402,,,,,,,,,,,,,,,
2020.04.21 06:24:03.090,9,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:24:28.066,,,,,,,,,,,,192.4850159,,,,,,,,,
2020.04.21 06:24:44.064,,,,,,,183.8827057,,,,,,,,,,,,,,
2020.04.21 06:24:47.069,,,,,,,,,,782.696167,,,,,,,,,,,
2020.04.21 06:24:48.059,,,,,,,,,,,,,,,,,193.6604309,,,,
2020.04.21 06:25:03.003,9.100000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:26:04.058,,,,,,,,,,,,192.7320709,,,,,,,,,
2020.04.21 06:26:27.059,,,,,,,,,,,,,,,,,193.8775482,,,,
2020.04.21 06:26:33.169,9.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:27:33.079,9.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:27:42.056,,,,,,,,,,,,192.9791412,,,,,,,,,
2020.04.21 06:28:03.084,9.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:28:05.056,,,,,184.1372528,,,,,,,,,,,,194.1021576,,,,
2020.04.21 06:28:23.051,,,,,,184.1073151,,,,,,,,,,,,,,,
2020.04.21 06:29:11.054,,,,,,,,,,,,193.2187195,,,,,,,,,
2020.04.21 06:29:33.084,9.100000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:29:35.055,,,,,,,,,,,,,,,,,194.3342438,,,,
2020.04.21 06:29:41.059,,,,,,,183.9575653,,,,,,,,,,,,,,
2020.04.21 06:30:33.092,9,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:30:35.065,,,,,,,,,,,,193.4732666,,,,,,,,,
2020.04.21 06:31:03.087,9.100000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:31:16.052,,,,,,,,,,,,,,,,,194.5513611,,,,
2020.04.21 06:31:33.086,9.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:32:03.068,,,,,,,,,,,,193.7278137,,,,,,,,,
2020.04.21 06:32:33.002,9.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:32:34.063,,,,,184.1971436,,,,,,,,,,,,,,,,
2020.04.21 06:32:50.063,,,,,,184.1821747,,,,,,,,,,,,,,,
2020.04.21 06:32:53.074,,,,,,,,,,,,,,,,,194.7535095,,,,
2020.04.21 06:33:03.004,9.399999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:33:26.068,,,,,,,,,,,,193.9823608,,,,,,,,,
2020.04.21 06:33:33.090,9.5,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:33:58.069,,,,,,,,,,782.5506592,,,,,,,,,,,
2020.04.21 06:34:01.069,,,,,,,184.0324402,,,,,,,,,,,,,,
2020.04.21 06:34:25.072,,,,,,,,,,,,,,,,,194.9556427,,,,
2020.04.21 06:34:54.068,,,,,,,,,,,,194.2444,,,,,,,,,
2020.04.21 06:36:01.072,,,,,184.2720184,,,,,,,,,,,,,,,,
2020.04.21 06:36:06.077,,,,,,,,,,,,,,,,,195.1577911,,,,
2020.04.21 06:36:21.080,,,,,,,,,,,,194.4914703,,,,,,,,,
2020.04.21 06:36:28.083,,,,,,,,,,,768.942627,,,,,,,,,,
2020.04.21 06:37:03.066,,,,,,,,,780.1491699,,,,,,,,,,,,
2020.04.21 06:37:04.077,,,,,,184.2645264,,,,,,,,,,,,,,,
2020.04.21 06:37:36.073,,,,,,,,,,,,194.7385254,,,,,,,,,
2020.04.21 06:37:39.079,,,,,,,,,,,,,,,,,195.3749084,,,,
2020.04.21 06:38:24.064,,,,,,,184.1073151,,,,,,,,,,,,,,
2020.04.21 06:38:53.073,,,,,,,,,,,,195.0005646,,,,,,,,,
2020.04.21 06:39:21.076,,,,,,,,,,,,,,,,,195.5770416,,,,
2020.04.21 06:40:16.082,,,,,,,,,,,,195.2626038,,,,,,,,,
2020.04.21 06:40:17.081,,,,,184.3618622,,,,,,,,,,,,,,,,
2020.04.21 06:41:00.049,,,,,,,,,,,,,,,,,195.7791901,,,,
2020.04.21 06:41:03.005,9.399999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:41:20.083,,,,,,,,,,782.696167,,,,,,,,,,,
2020.04.21 06:41:25.083,,,,,,184.3468781,,,,,,,,,,,,,,,
2020.04.21 06:41:39.085,,,,,,,,,,,,195.5246429,,,,,,,,,
2020.04.21 06:42:14.083,,,,,,,184.1896667,,,,,,,,,,,,,,
2020.04.21 06:42:33.021,9.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:42:55.082,,,,,,,,,,,,,,,,,195.9438934,,,,
2020.04.21 06:43:06.076,,,,,,,,,,,,195.7866821,,,,,,,,,
2020.04.21 06:44:33.017,9.399999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:44:34.086,,,,,184.4442139,,,,,,,,,,,,,,,,
2020.04.21 06:44:36.087,,,,,,,,,,,,196.0412292,,,,,,,,,
2020.04.21 06:44:48.091,,,,,,,,,,,,,,,,,196.1161041,,,,
2020.04.21 06:45:31.089,,,,,,184.4217529,,,,,,,,,,,,,,,
2020.04.21 06:46:03.009,9.5,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:46:06.086,,,,,,,,,,,,196.2882996,,,,,,,,,
2020.04.21 06:46:23.086,,,,,,,184.2645264,,,,,,,,,,,,,,
2020.04.21 06:47:11.085,,,,,,,,,,,,,,,,,196.2433777,,,,
2020.04.21 06:47:41.048,,,,,,,,,,,,196.5128937,,,,,,,,,
2020.04.21 06:48:33.020,9.600000381,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:48:39.097,,,,,184.5190735,,,,,,,,,,,,,,,,
2020.04.21 06:49:10.000,,,,,,184.4966278,,,,,,,,,,,,,,,
2020.04.21 06:49:11.095,,,,,,,,,,,,196.7524719,,,,,,,,,
2020.04.21 06:49:46.001,,,,,,,184.3394012,,,,,,,,,,,,,,
2020.04.21 06:50:23.097,,,,,,,,,,782.5506592,,,,,,,,,,,
2020.04.21 06:50:28.097,,,,,,,,,,,,,,,,,196.3257294,,,,
2020.04.21 06:50:42.097,,,,,,,,,,,,196.9995422,,,,,,,,,
2020.04.21 06:51:03.030,9.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:52:03.029,9.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:52:17.098,,,,,,,,,,,,197.2465973,,,,,,,,,
2020.04.21 06:52:26.098,,,,,184.5939484,,,,,,,,,,,,,,,,
2020.04.21 06:52:51.099,,,,,,184.5864563,,,,,,,,,,,,,,,
2020.04.21 06:53:46.008,,,,,,,184.4217529,,,,,,,,,,,,,,
2020.04.21 06:53:50.005,,,,,,,,,,,,197.5011444,,,,,,,,,
2020.04.21 06:55:10.003,,,,,,,,,,,,,,,,,196.3856201,,,,
2020.04.21 06:55:26.098,,,,,,,,,,,,197.7407227,,,,,,,,,
2020.04.21 06:55:58.007,,,,,184.6763,,,,,,,,,,,,,,,,
2020.04.21 06:56:03.037,9.899999619,,,,,,,,,,,,,,,,,,,,
2020.04.21 06:56:56.008,,,,,,,,,,,,197.995285,,,,,,,,,
2020.04.21 06:57:13.010,,,,,,184.6688232,,,,,,,,,,,,,,,
2020.04.21 06:57:45.006,,,,,,,184.5115967,,,,,,,,,,,,,,
2020.04.21 06:58:31.012,,,,,,,,,,,,198.2273712,,,,,,,,,
2020.04.21 06:58:40.008,,,,,,,,,,782.696167,,,,,,,,,,,
2020.04.21 06:59:21.012,,,,,,,,,,,,,,,,,196.4679718,,,,
2020.04.21 06:59:33.041,9.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.21 07:00:00.014,,,,,184.7736359,,,,,,,198.4519653,,,,,,,,,
2020.04.21 07:00:25.015,,,,,,,,,,,,,,,,,,,,,100.0262222
2020.04.21 07:01:02.017,,,,,,184.7586517,,,,,,,,,,,,,,,
